character,characterLabel,freebase_id,powers,occupation,affiliation,species,allies,wikidata_id
http://www.wikidata.org/entity/Q3817023,Kristen Parker,/m/0ct6wb,,high school student,,,,Q3817023
http://www.wikidata.org/entity/Q8197011,Amanda Krueger,/m/08zq62,,nun,,,Freddy Krueger,Q8197011
http://www.wikidata.org/entity/Q52401,Shrek,/m/0bx6ln,,,,,"Felicia, Farkle, Fergus",Q52401
http://www.wikidata.org/entity/Q2075740,Annabeth Chase,/m/0cnzswc,,,,,,Q2075740
http://www.wikidata.org/entity/Q2414544,Grover Underwood,/m/02vp36q,,,,,,Q2414544
http://www.wikidata.org/entity/Q2570236,Mina Harker,/m/04vmkn,,school teacher,,,,Q2570236
http://www.wikidata.org/entity/Q2970639,John Seward,/m/025tc84,,"vampire hunter, psychologist, physician",,,,Q2970639
http://www.wikidata.org/entity/Q3899725,Percy Jackson,/m/02rd1tt,,"swordfighter, student",,,,Q3899725
http://www.wikidata.org/entity/Q5370036,Maya Fey,/m/0j_2gnr,,spiritual medium,,,,Q5370036
http://www.wikidata.org/entity/Q6772684,Marquis St. Evrémonde,/m/026fldp,,,,,,Q6772684
http://www.wikidata.org/entity/Q11266963,Dick Gumshoe,/m/0j_2dk7,,detective,,,,Q11266963
http://www.wikidata.org/entity/Q40901,Ares,/m/0w9n,,,,,"Crestone, Evannes, Chalybs, Bithys, Dryas of Calydon, Melanippus, Alcon, Tmolus, Lycus, Biston, Mygdon of Thrace, Odomas, Oxylus, Calydon, Pylus, Edonus, Sithon, Adrestia, Aeropus, Pangaeus, Melanippe, Aella, Lycaon, Lampedo, Alcimus, Ialmenus, Alcippe, Himeros, Evenus, Enyalius, Molus, Tereus, Aetolus, Thestius, Thrassa, Thrax, Ascalaphus, Antiope, Parthenopeus, Eurytion, Harmonia, Oenomaus, Phlegyas, Cycnus, Anteros, Diomedes of Thrace, Penthesilea, Meleager, Eros, Ixion, Hippolyta, Deimos, Phobos",Q40901
http://www.wikidata.org/entity/Q2332221,Titania,/m/07sgh0,,,,,,Q2332221
http://www.wikidata.org/entity/Q4821944,Aunt Bee,/m/05zx75,,,,,,Q4821944
http://www.wikidata.org/entity/Q675247,The Great Pumpkin,/m/072pxz,,,,,,Q675247
http://www.wikidata.org/entity/Q864788,Kamen Rider Decade,/m/05c4709,,,,,,Q864788
http://www.wikidata.org/entity/Q1049233,Kamen Rider Kuuga,/m/02qdq56,,,,,,Q1049233
http://www.wikidata.org/entity/Q6356723,Kamen Rider DiEnd,/m/05pb886,,,,,,Q6356723
http://www.wikidata.org/entity/Q3616745,Angela Baker,/m/0gxr653,,,,,,Q3616745
http://www.wikidata.org/entity/Q1980338,Heihachi Mishima,/m/05rkj6,,"martial artist, director, murderer, business executive, businessperson",,,"Lars Alexandersson, Kazuya Mishima",Q1980338
http://www.wikidata.org/entity/Q1992933,Kazuya Mishima,/m/063l_k,,"mass murderer, martial artist, business executive, director, chief executive officer, businessperson",,,Jin Kazama,Q1992933
http://www.wikidata.org/entity/Q2035958,Lee Chaolan,/m/0723hz,,"martial artist, high-school teacher, secretary, chief executive officer, businessperson",,,,Q2035958
http://www.wikidata.org/entity/Q2260675,Michelle Chang,/m/0bc1ygn,,,,,,Q2260675
http://www.wikidata.org/entity/Q2340829,Nina Williams,/m/05zlnc,,bodyguard,,,Steve Fox,Q2340829
http://www.wikidata.org/entity/Q2590753,Lei Wulong,/m/07239h,,,,,,Q2590753
http://www.wikidata.org/entity/Q2738631,Anna Williams,/m/05ppdb,,"assassin, bodyguard, student",,,,Q2738631
http://www.wikidata.org/entity/Q3312219,Jack,/m/072bj8,,,,,,Q3312219
http://www.wikidata.org/entity/Q51752,Anakin Skywalker,/m/0f2y0,,Jedi,Jedi,,"Princess Leia, Luke Skywalker",Q51752
http://www.wikidata.org/entity/Q174353,Orpheus,/m/0kv0c,,"musician, poet, writer",,,,Q174353
http://www.wikidata.org/entity/Q3886309,Horton the Elephant,/m/04xnbs,,,,,,Q3886309
http://www.wikidata.org/entity/Q6708912,Lynn Aloysius Belvedere,/m/02nwm7p,,,,,,Q6708912
http://www.wikidata.org/entity/Q9069803,Robert Hawkins,/m/0fslvw,,mole,,,,Q9069803
http://www.wikidata.org/entity/Q51596717,Regina George,/m/0g98g1c,,high school student,,,,Q51596717
http://www.wikidata.org/entity/Q322188,Rumplestiltskin,/m/01yv0k,,,,,,Q322188
http://www.wikidata.org/entity/Q7634293,Sue Snell,/m/027j09h,,high school student,,,,Q7634293
http://www.wikidata.org/entity/Q11693656,Foxxy Love,/m/06dhyx,,"reality television participant, musician",,,,Q11693656
http://www.wikidata.org/entity/Q568470,Meg Giry,/m/0d_251,,ballet dancer,,,,Q568470
http://www.wikidata.org/entity/Q634968,Axel Foley,/m/02vk8kt,,"police detective, police officer",,,,Q634968
http://www.wikidata.org/entity/Q958701,Brocken Jr.,/m/0f24rj,,,,,,Q958701
http://www.wikidata.org/entity/Q1750813,Erik,/m/0g2ks5,,"ventriloquist, stage magician, impresario, general contractor, composer",,,,Q1750813
http://www.wikidata.org/entity/Q1773600,Robin Mask,/m/0dq9xy,,,,,Kevin Mask,Q1773600
http://www.wikidata.org/entity/Q1776125,Warsman,/m/0drnjp,,,,,,Q1776125
http://www.wikidata.org/entity/Q2435738,Alexandria Meat,/m/0dnxc1,,,,,,Q2435738
http://www.wikidata.org/entity/Q2436256,Kinnikuman,/m/0c46fr,,,,,Mantaro Kinniku,Q2436256
http://www.wikidata.org/entity/Q2456753,Mrs. Hudson,/m/02wcj5j,,"domestic worker cook, landlord",,,,Q2456753
http://www.wikidata.org/entity/Q2713628,Christine Daaé,/m/05fsr3,,"violinist, singer",,,,Q2713628
http://www.wikidata.org/entity/Q3842245,Madame Giry,/m/0dgw24,,concierge,,,Meg Giry,Q3842245
http://www.wikidata.org/entity/Q4002463,Ubaldo Piangi,/m/0gg39ks,,opera singer,,,,Q4002463
http://www.wikidata.org/entity/Q4887890,Buffaloman,/m/0f1036,,,,,,Q4887890
http://www.wikidata.org/entity/Q5552420,Geronimo,/m/0fc07y,,,,,,Q5552420
http://www.wikidata.org/entity/Q5976869,Harabote Muscle,/m/027f9m0,,,,,,Q5976869
http://www.wikidata.org/entity/Q6148283,Terryman,/m/0dnz5z,,,,,Terry the Kid,Q6148283
http://www.wikidata.org/entity/Q6288557,Josey Wales,/m/04640l1,,"vigilante, gunfighter",,,,Q6288557
http://www.wikidata.org/entity/Q6798085,Mayumi Kinniku,/m/026y0br,,,,,"Ataru Kinniku, Kinnikuman",Q6798085
http://www.wikidata.org/entity/Q7289363,Ramenman,/m/0d03cy,,,,,,Q7289363
http://www.wikidata.org/entity/Q85976182,,/m/0jskt1q,,,,,,Q85976182
http://www.wikidata.org/entity/Q1254860,Pomona Sprout,/m/039bwh,,"school teacher, professor",Hufflepuff,,,Q1254860
http://www.wikidata.org/entity/Q1377227,Gellert Grindelwald,/m/02w11qt,,"terrorist, seers, leader, murderer",,,,Q1377227
http://www.wikidata.org/entity/Q1381592,Mowgli,/m/0qb7g,,,Seeonee Wolf Pack,,,Q1381592
http://www.wikidata.org/entity/Q3256600,Albus Severus Potter,/m/02t05kg,,student,Slytherin,,,Q3256600
http://www.wikidata.org/entity/Q3741059,Hugo Granger-Weasley,/m/02_9yy4,,,,,,Q3741059
http://www.wikidata.org/entity/Q3744404,Rose Granger-Weasley,/m/02_9yxw,,student,Gryffindor,,,Q3744404
http://www.wikidata.org/entity/Q3745681,Lily Luna Potter,/m/02t05sr,,student,Gryffindor,,,Q3745681
http://www.wikidata.org/entity/Q4004524,Griphook,/m/02t86hn,,"banker, employee",,,,Q4004524
http://www.wikidata.org/entity/Q4909972,Bill Lumbergh,/m/07r0v4,,,,,,Q4909972
http://www.wikidata.org/entity/Q5893672,Helena Ravenclaw,/m/078h3lr,,,Ravenclaw,,,Q5893672
http://www.wikidata.org/entity/Q9010722,James Sirius Potter,/m/02t05rb,,student,Gryffindor,,,Q9010722
http://www.wikidata.org/entity/Q841308,Rufus Scrimgeour,/m/06yqsw,,"auror, politician",,,,Q841308
http://www.wikidata.org/entity/Q1254953,Dobby,/m/05srdtb,,,,,,Q1254953
http://www.wikidata.org/entity/Q2248590,Michael Knight,/m/04054ky,,"intelligence officer, soldier, private investigator, police officer",United States Army Special Forces,,,Q2248590
http://www.wikidata.org/entity/Q3626577,Charity Burbage,/m/0fp7qk4,,"school teacher, professor",,,,Q3626577
http://www.wikidata.org/entity/Q3937946,Reginald Cattermole,/m/0h3fqw0,,employee,,,,Q3937946
http://www.wikidata.org/entity/Q14388733,Gregorovitch,/m/094tq6f,,,,,,Q14388733
http://www.wikidata.org/entity/Q114804358,Mark David Rothenberg,/m/0cdx1sm,,proprietor,,,,Q114804358
http://www.wikidata.org/entity/Q1148687,Potiphar,/m/0j34r,,,,,,Q1148687
http://www.wikidata.org/entity/Q1357701,Fu Manchu,/m/02_vb,,,Si-Fan,,"Princess Ling Moy, Lin Tang, Fah Lo Suee",Q1357701
http://www.wikidata.org/entity/Q1779558,Irene Adler,/m/01rtmw,,"opera singer, adventurer",,,,Q1779558
http://www.wikidata.org/entity/Q85854877,,/m/05kmrmr,,,,,,Q85854877
http://www.wikidata.org/entity/Q7982624,Wendy Christensen,/m/02vkhnf,,,,,,Q7982624
http://www.wikidata.org/entity/Q97348008,Ko Chun,/m/0h2_lrb,,gambler,,,,Q97348008
http://www.wikidata.org/entity/Q524177,Reverend Lovejoy,/m/0h8sy,,priest,,,Jessica Lovejoy,Q524177
http://www.wikidata.org/entity/Q646166,Moe Szyslak,/m/0h8np,,"film actor, bartender",,,,Q646166
http://www.wikidata.org/entity/Q716636,Mr. Burns,/m/01ftqd,,"business magnate, businessperson",,,"Larry Burns, Bart Simpson",Q716636
http://www.wikidata.org/entity/Q727156,Krusty the Clown,/m/0h8jd,,"television presenter, clown",,,Sophie Krustofsky,Q727156
http://www.wikidata.org/entity/Q745472,Mayor Quimby,/m/0h8ph,,politician,,,,Q745472
http://www.wikidata.org/entity/Q842104,Grampa Simpson,/m/0h6b5,,,,,"Herbert Powell, Abbie Simpson, Homer Simpson",Q842104
http://www.wikidata.org/entity/Q969535,Kent Brockman,/m/0h8wd,,reporter,,,,Q969535
http://www.wikidata.org/entity/Q1158157,Ned Flanders,/m/01b92f,,"head teacher, merchant",,,"Todd Flanders, Rod Flanders",Q1158157
http://www.wikidata.org/entity/Q1408697,Apu Nahasapeemapetilon,/m/0h8s3,,salesperson,,,,Q1408697
http://www.wikidata.org/entity/Q1458159,Professor Frink,/m/0h7x4,,"inventor, teacher, scientist",,,,Q1458159
http://www.wikidata.org/entity/Q1458168,Ralph Wiggum,/m/01jycs,,elementary school student,,,,Q1458168
http://www.wikidata.org/entity/Q1470014,Barney Gumble,/m/0h8r9,,aircraft pilot,,,,Q1470014
http://www.wikidata.org/entity/Q1503352,Chief Wiggum,/m/0h8tq,,police officer,,,Ralph Wiggum,Q1503352
http://www.wikidata.org/entity/Q1503373,Principal Skinner,/m/07gp0b,,head teacher,United States Army Special Forces,,,Q1503373
http://www.wikidata.org/entity/Q1504443,Mr. Smithers,/m/0h897,,secretary,,,,Q1504443
http://www.wikidata.org/entity/Q1504498,Fat Tony,/m/0h6s2,,,,,Michael D'Amico,Q1504498
http://www.wikidata.org/entity/Q1504586,Dr. Hibbert,/m/0h8tb,,,,,,Q1504586
http://www.wikidata.org/entity/Q1509213,Carl Carlson,/m/0h8_q,,,,,,Q1509213
http://www.wikidata.org/entity/Q1511163,Nelson Muntz,/m/0h8z4,,"American football player, elementary school student",,,,Q1511163
http://www.wikidata.org/entity/Q1511184,Edna Krabappel,/m/0h8ds,,educator,,,,Q1511184
http://www.wikidata.org/entity/Q1514450,Milhouse Van Houten,/m/017lbn,,"elementary school student, actor",,,,Q1514450
http://www.wikidata.org/entity/Q1634927,Otto Mann,/m/0h8f4,,bus driver,,,,Q1634927
http://www.wikidata.org/entity/Q1644810,Lenny Leonard,/m/02s1kx,,,,,,Q1644810
http://www.wikidata.org/entity/Q1860030,Bagheera,/m/02ct6n,,,,,,Q1860030
http://www.wikidata.org/entity/Q1983092,Martin Prince,/m/0h8yc,,elementary school student,,,,Q1983092
http://www.wikidata.org/entity/Q2630940,Akela,/m/02qbxzb,,,Seeonee Wolf Pack,,,Q2630940
http://www.wikidata.org/entity/Q5406855,Pekka Puupää,/m/0cn37f,,,,,,Q5406855
http://www.wikidata.org/entity/Q5480,Bart Simpson,/m/0h6cb,,"news presenter, schoolchild, Chief Justice of the United States",,,,Q5480
http://www.wikidata.org/entity/Q5846,Lisa Simpson,/m/0h684,,"babysitter, elementary school student, news presenter, President of the United States",Mensa International,,,Q5846
http://www.wikidata.org/entity/Q7810,Homer Simpson,/m/0h545,,inspector,"United States Army, United States Navy Reserve",,"Hugo Simpson, Maggie Simpson, Lisa Simpson, Bart Simpson",Q7810
http://www.wikidata.org/entity/Q7828,Marge Simpson,/m/07c8t,,"sole proprietorship, homemaker, police officer",,,"Hugo Simpson, Maggie Simpson, Lisa Simpson, Bart Simpson",Q7828
http://www.wikidata.org/entity/Q7834,Maggie Simpson,/m/0h67q,,,,,,Q7834
http://www.wikidata.org/entity/Q177329,Frodo Baggins,/m/02vzw,,swordfighter,Fellowship of the Ring,,,Q177329
http://www.wikidata.org/entity/Q177499,Gandalf,/m/0dz8q,,"swordfighter, magician","Istari, White Council, Fellowship of the Ring",,,Q177499
http://www.wikidata.org/entity/Q180322,Aragorn,/m/0gwlg,,"military leader, swordfighter",Fellowship of the Ring,,Eldarion,Q180322
http://www.wikidata.org/entity/Q185737,Bilbo Baggins,/m/0g6z1,,swordfighter,Thorin and Company,,,Q185737
http://www.wikidata.org/entity/Q204274,Galadriel,/m/0gyrq,,,,,Celebrían,Q204274
http://www.wikidata.org/entity/Q206018,Arwen,/m/0h1b6,,,,,Eldarion,Q206018
http://www.wikidata.org/entity/Q206818,Gimli,/m/0h34n,,,Fellowship of the Ring,,,Q206818
http://www.wikidata.org/entity/Q208426,Elrond,/m/0gn84,,,White Council,,"Elladan, Elrohir, Arwen",Q208426
http://www.wikidata.org/entity/Q213480,Legolas,/m/0gwkm,,archer,Fellowship of the Ring,,,Q213480
http://www.wikidata.org/entity/Q216489,Saruman,/m/0g3fs,,fictional tyrant,White Council,,,Q216489
http://www.wikidata.org/entity/Q216605,Éomer,/m/0gypc,,monarch,,,Elfwine,Q216605
http://www.wikidata.org/entity/Q219473,Samwise Gamgee,/m/0gvgd,,"bodyguard, swordfighter, gardener, domestic worker",Fellowship of the Ring,,"Frodo Gardner, Goldilocks Took, Elanor Gardner",Q219473
http://www.wikidata.org/entity/Q219493,Peregrin Took,/m/0gvj2,,swordfighter,Fellowship of the Ring,,Faramir Took,Q219493
http://www.wikidata.org/entity/Q219498,Meriadoc Brandybuck,/m/0gvcr,,swordfighter,Fellowship of the Ring,,,Q219498
http://www.wikidata.org/entity/Q219504,Boromir,/m/0gp87,,swordfighter,Fellowship of the Ring,,,Q219504
http://www.wikidata.org/entity/Q223468,Faramir,/m/02_6z,,swordfighter,,,Elboron,Q223468
http://www.wikidata.org/entity/Q261584,Mouth of Sauron,/m/01jgw_,,,,,,Q261584
http://www.wikidata.org/entity/Q308813,Théoden,/m/0gxzq,,monarch,,,Théodred,Q308813
http://www.wikidata.org/entity/Q559524,Witch-king of Angmar,/m/022l3q,,swordfighter,,,,Q559524
http://www.wikidata.org/entity/Q716565,Éowyn,/m/0gynx,,,,,Elboron,Q716565
http://www.wikidata.org/entity/Q718380,Denethor,/m/0gp7f,,,,,"Faramir, Boromir",Q718380
http://www.wikidata.org/entity/Q748450,Gríma Wormtongue,/m/0gxz9,,adviser,,,,Q748450
http://www.wikidata.org/entity/Q754477,Treebeard,/m/0h13r,,,,,,Q754477
http://www.wikidata.org/entity/Q2556540,Gothmog,/m/02kqzn,,,,,,Q2556540
http://www.wikidata.org/entity/Q7476340,Rose Cotton,/m/03wlpsx,,,,,"Frodo Gardner, Goldilocks Took, Elanor Gardner",Q7476340
http://www.wikidata.org/entity/Q15007,Gollum,/m/0gvf0,,,,,,Q15007
http://www.wikidata.org/entity/Q283044,Zack and Cody Martin,/m/08cgry,,,,,,Q283044
http://www.wikidata.org/entity/Q930422,London Tipton,/m/07g8r3,,,,,,Q930422
http://www.wikidata.org/entity/Q1846752,Mr. Moseby,/m/04f774w,,"cruise director, hotel manager",,,,Q1846752
http://www.wikidata.org/entity/Q2107173,Bailey Pickett,/m/04jkkv9,,,,,,Q2107173
http://www.wikidata.org/entity/Q951379,Natalya Simonova,/m/066zh5,,programmer,,,,Q951379
http://www.wikidata.org/entity/Q967064,Amy Pond,/m/06zr62t,,"time traveller, model",,,River Song,Q967064
http://www.wikidata.org/entity/Q1797527,Zé do Caixão,/m/0n3rtr1,,,,,,Q1797527
http://www.wikidata.org/entity/Q2665305,Rory Williams,/m/0bmjw6d,,"time traveller, nurse, military personnel",,,River Song,Q2665305
http://www.wikidata.org/entity/Q2667397,Eleventh Doctor,/m/0bvcpjg,,"traveler, scientist",,,,Q2667397
http://www.wikidata.org/entity/Q2832397,Alec Trevelyan,/m/062r15,,"terrorist, 00 Agent",,,,Q2832397
http://www.wikidata.org/entity/Q3082479,Xenia Onatopp,/m/04tkpy,,"murderer, fighter pilot, aircraft pilot, mercenary",,,,Q3082479
http://www.wikidata.org/entity/Q4769411,Annie Porter,/m/06zjnh2,,"botanist, zoologist",,,,Q4769411
http://www.wikidata.org/entity/Q18238849,Boris Grishenko,/m/06t21_,,"programmer, hacker",,,,Q18238849
http://www.wikidata.org/entity/Q371692,Blob,/m/027ykr,,"terrorist, government agent, criminal","X-Cell, Factor Three, X-Corps, Freedom Force, Brotherhood of Mutants",,,Q371692
http://www.wikidata.org/entity/Q431862,Sabretooth,/m/01t3vf,,"government agent, serial killer, military personnel, mercenary","Team X, X-Factor, Weapon X, Marauders, Brotherhood of Mutants, X-Men",,Graydon Creed,Q431862
http://www.wikidata.org/entity/Q580074,David North,/m/04wn66,,"freedom fighter, government agent, mercenary","Team X, Weapon Plus, Weapon X",,,Q580074
http://www.wikidata.org/entity/Q1190653,Nico Robin,/m/03p_mh,,"assassin, pirate, archaeologist","Baroque Works, Straw Hat Pirates",,,Q1190653
http://www.wikidata.org/entity/Q1631090,Deadpool,/m/01960s,,"soldier, mercenary","Landau, Luckman, and Lake, Six Pack, Great Lakes Avengers, Thunderbolts, Mercs for Money, Frightful Four, Weapon X, X-Force, S.H.I.E.L.D., Defenders, Heroes for Hire, United States Army Special Forces, Avengers, X-Men",,,Q1631090
http://www.wikidata.org/entity/Q1995969,Emma Frost,/m/033pl2,,"head teacher, chief executive officer, superhero","Hellions, Hellfire Club, Generation X, Dark X-Men, X-Men",,"Sophie Cuckoo, Irma Cuckoo, Phoebe Cuckoo, Esme Cuckoo, Celeste Cuckoo, Ruby Summers",Q1995969
http://www.wikidata.org/entity/Q2551564,William Stryker,/m/0cnwng,,"mass murderer, terrorist, soldier, aircraft pilot, priest","Weapon X, Purifiers",,Jason Stryker,Q2551564
http://www.wikidata.org/entity/Q2639150,Gambit,/m/01htk9,,"thief, superhero","X-Treme Sanctions Executive, Thieves' guild, Horsemen of Apocalypse, Knights of X, Marauders, X-Men",,,Q2639150
http://www.wikidata.org/entity/Q3476717,Sean Dillon,/m/094qtv,,,,,,Q3476717
http://www.wikidata.org/entity/Q16351,Leonard McCoy,/m/06r5b,,"spaceship's surgeon, physician",Starfleet,,,Q16351
http://www.wikidata.org/entity/Q22992,Chang,/m/04cw1_,,,,,,Q22992
http://www.wikidata.org/entity/Q2584003,Gordon Gekko,/m/0741xn,,"philanthropist, stockbroker, business executive, banker, businessperson",,,Winnie Gekko,Q2584003
http://www.wikidata.org/entity/Q614094,Pepé Le Pew,/m/050z_x,,,,,,Q614094
http://www.wikidata.org/entity/Q1503215,Allan Quatermain,/m/03pwt8,,"explorer, trader, big game hunter",,,,Q1503215
http://www.wikidata.org/entity/Q7370722,Rotwang,/m/082g0x,,"roboticist, scientist",,,,Q7370722
http://www.wikidata.org/entity/Q50111456,Anck-Su-Namun,/m/045rk8k,,concubine,,,,Q50111456
http://www.wikidata.org/entity/Q27810,Mary Jane Watson,/m/01ppxz,,"actor, model, television presenter, stage actor","American Federation of Television and Radio Artists, Actors' Equity Association, Stark Industries, Screen Actors Guild",,"Benjamin Richard Parker, Spider-Girl",Q27810
http://www.wikidata.org/entity/Q79037,Spider-Man,/m/06ys2,,"inventor, superhero, teacher, photographer, scientist",Avengers,,"Felicity Hardy, Benjamin Richard Parker, Spider-Girl",Q79037
http://www.wikidata.org/entity/Q552000,Flash Thompson,/m/030t_m,,"soldier, student","Secret Avengers, Guardians of the Galaxy, Thunderbolts",,Felicity Hardy,Q552000
http://www.wikidata.org/entity/Q606569,Burglar,/m/02r5j77,,criminal,,,,Q606569
http://www.wikidata.org/entity/Q944573,Robbie Robertson,/m/05tyg5,,newspaper editor,,,Randy Robertson,Q944573
http://www.wikidata.org/entity/Q945817,Gwen Stacy,/m/0127rw,,student,,,,Q945817
http://www.wikidata.org/entity/Q1049890,Sandman,/m/0253r3,,"criminal, superhero","Wild Pack, Enforcers, Frightful Four, Sinister Six, Avengers",,,Q1049890
http://www.wikidata.org/entity/Q1779361,Harry Osborn,/m/025xc3,,businessperson,"Parker Industries, Oscorp, Alchemax",,Normie Osborn,Q1779361
http://www.wikidata.org/entity/Q1992523,J. Jonah Jameson,/m/011lmc,,"philanthropist, publisher, editor-in-chief, chief executive officer, reporter",,,"John Jameson, Mattie Franklin",Q1992523
http://www.wikidata.org/entity/Q2186500,Spider-Girl,/m/02j47c,,"superhero, student","A-Next, New Warriors",,,Q2186500
http://www.wikidata.org/entity/Q2299139,Uncle Ben,/m/0129mg,,,,,,Q2299139
http://www.wikidata.org/entity/Q2604715,Eddie Brock,/m/01_82p,,"supervillain, government agent, vigilante, superhero, reporter","Savage Six, Revengers, Defenders, Sinister Six",,,Q2604715
http://www.wikidata.org/entity/Q17090877,Norman Osborn,/m/012645,,"government agent, criminal, businessperson","Oscorp, H.A.M.M.E.R., Cabal, Thunderbolts, Hellfire Club, S.H.I.E.L.D., Dark Avengers",,Harry Osborn,Q17090877
http://www.wikidata.org/entity/Q19382,Lizard,/m/01x02p,,"medical officer, biologist","Empire State University, Sinister Six",,Billy Connors,Q19382
http://www.wikidata.org/entity/Q1107971,Kermit the Frog,/m/04bsc,,,,,,Q1107971
http://www.wikidata.org/entity/Q2731177,Gonzo the Great,/m/04tyw7,,stunt performer,The Muppets,,,Q2731177
http://www.wikidata.org/entity/Q125341425,Chuckie Sullivan,/m/02nwfk9,,,,,,Q125341425
http://www.wikidata.org/entity/Q125341440,Sean Maguire,/m/02nwfkz,,,,,,Q125341440
http://www.wikidata.org/entity/Q748427,Donkey,/m/05xvt_,,,,,,Q748427
http://www.wikidata.org/entity/Q5503354,Friar Laurence,/m/0c3t_r,,friar,,,,Q5503354
http://www.wikidata.org/entity/Q7070187,Nurse,/m/02z39yd,,,,,,Q7070187
http://www.wikidata.org/entity/Q52405,Princess Fiona,/m/06hm0d,,,,,"Felicia, Farkle, Fergus",Q52405
http://www.wikidata.org/entity/Q4960768,"Brenda Starr, Reporter",/m/034shy,,,,,,Q4960768
http://www.wikidata.org/entity/Q188044,Merlin,/m/0578s,,"alchemist, stage magician, magician, druid, prophet, writer",,,,Q188044
http://www.wikidata.org/entity/Q2553064,Mutt Williams,/m/046343z,,"treasure hunter, mechanic, student",,,,Q2553064
http://www.wikidata.org/entity/Q2568818,Marion Ravenwood,/m/09s87d,,"nightclub owner, journalist, bartender",,,Mutt Williams,Q2568818
http://www.wikidata.org/entity/Q4798464,Arthur Dimmesdale,/m/09mjwh,,Christian minister,,,,Q4798464
