,freebase_actor_id,Actor,score
22969,/m/03q30s,Morten Grunwald,0
22970,/m/03q392,Dirch Passer,0
22971,/m/03q3lf,Geoffrey Owens,0
22972,/m/06w2myz,Suzanne Ridgeway,0
22973,/m/06w2rl,Marin Hinkle,0
22974,/m/06w2thp,Oleg Vidov,0
22975,/m/06w2vnt,Chrissie Chau,0
22976,/m/06w2w92,Jess McLeod,0
22977,/m/06w2xw8,Lisa Marcos,0
22978,/m/06w2yht,Morgan Saylor,0
22979,/m/06w2yp9,Deborah Ann Woll,0
22980,/m/06w30wx,Jill Flint,0
22981,/m/06w31vb,Shoshana Bush,0
22982,/m/06w336r,Richard Travers,0
22983,/m/06w33ys,Sári Fedák,0
22984,/m/06w36wm,Mickey Ferriols,0
22985,/m/06w37zx,Indra Birowo,0
22986,/m/06w3d1x,Sohee Park,0
22987,/m/06w3d_t,Sverre Horge,0
22988,/m/06w3f7,Dominick Brascia,0
22989,/m/06w3l8p,Suchitra,0
22990,/m/06w3ls,Zoë Lund,0
22991,/m/06w3mfj,Charlotte Frogner,0
22992,/m/06w3mj,Erin Sanders,0
22993,/m/06w3mp2,Don C. Harvey,0
22994,/m/06w3rsr,Johan Leysen,0
22995,/m/06w3s53,Mico Palanca,0
22996,/m/06w3t4r,Kevin Daniels,0
22997,/m/06w3vby,Hamilton Deane,0
22998,/m/06w3wx2,Denis Moschitto,0
22999,/m/06w3zxm,Özgür Özata,0
23000,/m/06w40_z,Chanda Romero,0
23001,/m/06w46sr,Roman Zach,0
23002,/m/06w48jn,Melanie Fullerton,0
23003,/m/06w49df,Riley Steele,0
23004,/m/06w4n30,Jason Tompkins,0
23005,/m/06w4qx1,Nick Palatas,0
23006,/m/06w4s0t,Ken Christy,0
23007,/m/06w4wmq,Ragini,0
23008,/m/06w51t5,Diane Hart,0
23009,/m/06w53kk,Tony Liu,0
23010,/m/06w543s,Ľuboš Kostelný,0
23011,/m/06w574j,Tayfun Bademsoy,0
23012,/m/06w57k7,Colleen Clifford,0
23013,/m/06w593s,Sunaina,0
23014,/m/06w5j4l,Ayla Kell,0
23015,/m/06w5ml7,Kashif Khan,0
23016,/m/06w5rbk,Bill Zuckert,0
23017,/m/06w5rw0,Kong Lin,0
23018,/m/06w5s4_,Chaske Spencer,0
23019,/m/06w5w16,Michal Suchánek,0
23020,/m/06w5x9s,Miriam Nesbitt,0
23021,/m/06w5yn,Ronald Allen,0
23022,/m/06w62hd,Zhang Yuqi,0
23023,/m/06w62z5,Vindu Dara Singh,0
23024,/m/06w63m3,Mary Castle,0
23025,/m/06w63zt,Siegfried Mynhardt,0
23026,/m/06w65_d,Diana Darrin,0
23027,/m/06w66f9,Hayford Hobbs,0
23028,/m/06w699z,Élie Dupuis,0
23029,/m/06w69ml,Erhan Emre,0
23030,/m/06w6_,Sarah Michelle Gellar,0
23031,/m/06w6_zv,Finn Atkins,0
23032,/m/06w6fsv,Gauri Malla,0
23033,/m/06w6gc2,Raju Kher,0
23034,/m/06w6rz,Eddie Constantine,0
23035,/m/06w6wr_,Kitty McHugh,0
23036,/m/06w6x9w,Carlos Barbosa Romero,0
23037,/m/06w6y7s,Hutch Dano,0
23038,/m/06w72bg,Walter Greaza,0
23039,/m/06w75m1,Lars Brygmann,0
23040,/m/06w784x,Derek Blomfield,0
23041,/m/06w79gj,Tripti Nadakar,0
23042,/m/06w7bjr,Hilde De Baerdemaeker,0
23043,/m/06w7fqw,Vladimir Basov,0
23044,/m/06w7hvk,Adriana Vacarezza,0
23045,/m/06w7k1f,Rodolfo de Anda,0
23046,/m/06w7msp,Nikki Valdez,0
23047,/m/06w7n84,Kiwako Taichi,0
23048,/m/06w7rc,Yumiko Cheng,0
23049,/m/06w7vg8,Manjula Ghattamaneni,0
23050,/m/06w7w1,Navin Chowdhry,0
23051,/m/06w7wd5,James Ryan,0
23052,/m/06w7yg,Raquel Castro,0
23053,/m/06w7yv,Gary Foley,0
23054,/m/06w80t3,Unicorn Chan,0
23055,/m/06w8198,Ann Baker,0
23056,/m/03pj6z,Ed Nelson,0
23057,/m/03pjkv,Kim Smith,0
23058,/m/03pknm,Samantha Bond,0
23059,/m/03pkq4,Caroline Bliss,0
23060,/m/03pl56,Jessica Collins,0
23061,/m/03pmbb,Manny Pacquiao,0
23062,/m/03pmcs,Renée Elise Goldsberry,0
23063,/m/03pmk3,Matt Bomer,0
23064,/m/03pvt,Hugh Hefner,0
23065,/m/06w878,Sasha Pieterse,0
23066,/m/06w88lh,Danny Alder,0
23067,/m/06w8cy,Keith Scott,0
23068,/m/06w8d18,Julie Payne,0
23069,/m/06w8jlf,Kristýna Nováková,0
23070,/m/06w8k8x,Colin Ford,0
23071,/m/06w8n6t,Robert Bice,0
23072,/m/06w8ny6,Ricky Davao,0
23073,/m/06w8rk2,Maurizio Terrazzano,0
23074,/m/06w93kh,Pierre Jolivet,0
23075,/m/06w96c1,Shi Hui,0
23076,/m/06w97lm,Krista Ranillo,0
23077,/m/06w9brp,Jonathan Dixon,0
23078,/m/06w9jhy,Nathan Parsons,0
23079,/m/06w9lz,Shawn Christian,0
23080,/m/06w9nm4,Cheung Wing Fat,0
23081,/m/06w9rgt,David Scheller,0
23082,/m/06w9tby,S. John Launer,0
23083,/m/06w9xqs,Park Joong-hoon,0
23084,/m/06w_cd,Quinton Jackson,0
23085,/m/06wb0ph,Logan Miller,0
23086,/m/06wb29,Jiří Bartoška,0
23087,/m/06wb291,Tim Matthews,0
23088,/m/06wb5bj,Erol Sander,0
23089,/m/06wb5g,Michael Flessas,0
23090,/m/06wb7fd,Tommy Lioutas,0
23091,/m/06wbkx,Holly Brisley,0
23092,/m/06wbmmd,Chen Sicheng,0
23093,/m/06wbmq4,Charlie Saxton,0
23094,/m/06wbpln,Hotaru Hazuki,0
23095,/m/06wbrvw,Huw Ceredig,0
23096,/m/06wbskx,Haluk Piyes,0
23097,/m/06wc84c,Maggie Blye,0
23098,/m/06wfk3,Patricia Kaas,0
23099,/m/06wgn3,Terri Garber,0
23100,/m/06why,Sam Peckinpah,0
23101,/m/06wkpn,Richard Gibson,0
23102,/m/06wkqq,Elspeth Ballantyne,0
23103,/m/06wkw8,Wood Harris,0
23104,/m/06wm0z,Zac Efron,0
23105,/m/03nx7qp,Tirso Cruz III,0
23106,/m/03nxltg,Tomoka Kurokawa,0
23107,/m/03nxp81,Puma Swede,0
23108,/m/03p0pd,Daisy Bates,0
23109,/m/03p4nn,Lenny McLean,0
23110,/m/03p5vk,Wendy O. Williams,0
23111,/m/03p5yy,Florence Turner,0
23112,/m/03p_vq,Shiri Appleby,0
23113,/m/03pj5c,Shawn Reaves,0
23114,/m/06wmp,Sonny Bono,0
23115,/m/06wmsf,Jeffrey Mylett,0
23116,/m/06wn0q,Don Wilson,0
23117,/m/06wnt4,Craig Anton,0
23118,/m/06wpky,Salli Richardson,0
23119,/m/06wr68,Christine Lakin,0
23120,/m/06wrtc_,André Marcon,0
23121,/m/06wrtdb,Alice Houri,0
23122,/m/06ws5x,Delphi Lawrence,0
23123,/m/06wsq0,Belinda Lee,0
23124,/m/06wv_x,Lee Tergesen,0
23125,/m/06wvfq,Rekhā,0
23126,/m/06wvmz,David Atkins,0
23127,/m/06wwjr,Todd Holland,0
23128,/m/06wx37,Stringer Davis,0
23129,/m/06wyl_,Victor Rasuk,0
23130,/m/06wzg3,Derek Fowlds,0
23131,/m/06wzy7,Bob Johnson,0
23132,/m/06x00_,Leyla Milani,0
23133,/m/06x0q7,Serena,0
23134,/m/06x0z8,Connie Britton,0
23135,/m/06x6tp,Kitana Baker,0
23136,/m/06x_3j,Charles K. French,0
23137,/m/06x_50,Dustin Farnum,0
23138,/m/03nw68z,Eddie Mayehoff,0
23139,/m/03nw6bc,Syd Crossley,0
23140,/m/03nw8m,El Santo,0
23141,/m/03nwp7y,László Gálffi,0
23142,/m/03nwsqg,Manna,0
23143,/m/03nwvgl,Alex Datcher,0
23144,/m/03nww6x,Blake Riley,0
23145,/m/03nwxl6,Jeffrey Pierce,0
23146,/m/03nwxq8,Jonathan Schmock,0
23147,/m/03nwyw6,Joan Juliet Buck,0
23148,/m/03nx2ng,Wally Van,0
23149,/m/03nx5gx,Antonio Albanese,0
23150,/m/06x_6f,Trevor Bardette,0
23151,/m/06x_85,Cullen Landis,0
23152,/m/06x_8w,Jack Perrin,0
23153,/m/06xcd_,S. V. Ranga Rao,0
23154,/m/06xdzm,Don Warrington,0
23155,/m/06xfs7,Vernee Watson-Johnson,0
23156,/m/06xlbs,Henry Polic II,0
23157,/m/06xsl9,Jason Lewis,0
23158,/m/06xt6v,Eddie Cibrian,0
23159,/m/06xxvb,Paolo Villaggio,0
23160,/m/06xzl6,Yu So-chow,0
23161,/m/06xzt0,Jordan Hinson,0
23162,/m/06y007,Susanne Zenor,0
23163,/m/06y030,Susan Lanier,0
23164,/m/06y0gn,J-Boog,0
23165,/m/06y0xx,Brian Robbins,0
23166,/m/06y2hb,Thad Luckinbill,0
23167,/m/06y3_x,Rachel Chagall,0
23168,/m/06y4b4,Sandra Gould,0
23169,/m/06y53y,Catherine Disher,0
23170,/m/03nv_5v,Mildred Kornman,0
23171,/m/03nv_qb,Barry Flatman,0
23172,/m/03nvsbd,Donald Reed,0
23173,/m/03nvt3x,Blackie Whiteford,0
23174,/m/03nvx4h,Karl Pruner,0
23175,/m/03nvxl9,Jayshree T.,0
23176,/m/03nvy01,Scott Wentworth,0
23177,/m/03nw0k4,Malcolm McGregor,0
23178,/m/03nw1nn,Billy Franey,0
23179,/m/03nw5qf,Masane Tsukayama,0
23180,/m/03nw5t5,Shirley Mason,0
23181,/m/06y6xm,Steven Williams,0
23182,/m/06y7gg,James Griffith,0
23183,/m/06y89r,Courtney Peldon,0
23184,/m/06y9mn,Priscilla Barnes,0
23185,/m/06y_92,Raghubir Yadav,0
23186,/m/06yb44d,William Converse-Roberts,0
23187,/m/06yjtt,Greg Rikaart,0
23188,/m/06yl3y,Antonio Serrano,0
23189,/m/06ylcb,Grayson Boucher,0
23190,/m/06ylgw,Michael Beach,0
23191,/m/06ym11,Lloyd Bochner,0
23192,/m/06ym4y,Peggie Castle,0
23193,/m/06yqsj,Dana Barron,0
23194,/m/06yrcl,Jeff Branson,0
23195,/m/06ys6t,Lyle Waggoner,0
23196,/m/06yt3k,Traylor Howard,0
23197,/m/06ytc8,Charlene Gonzales,0
23198,/m/06yv3c,Julia Duffy,0
23199,/m/06yvph,Cady Huffman,0
23200,/m/06yw93,Erika Miyoshi,0
23201,/m/06ywj6,Yui Okada,0
23202,/m/06yxlg,Manfred Krug,0
23203,/m/06z14w,Nan Woods,0
23204,/m/06z1lb,Charlie Barnett,0
23205,/m/06z247,Aya Ueto,0
23206,/m/06z27qw,Alex Joffé,0
23207,/m/06z299,Lisa Wilcox,0
23208,/m/06z3cl1,Marie-France Planèze,0
23209,/m/06z3z1,B. J. Ward,0
23210,/m/06z41w,Claire Windsor,0
23211,/m/03ntb3q,Joan Barry,0
23212,/m/03ntc07,Shakiem Evans,0
23213,/m/03ntddv,Marie Tifo,0
23214,/m/03ntghy,Emi Kuroda,0
23215,/m/03nthpd,Patrick Robinson,0
23216,/m/03nthq2,Rhea Bailey,0
23217,/m/03ntmh4,Joe Dinicol,0
23218,/m/03ntmxk,Boris Khmelnitsky,0
23219,/m/03nv39g,Michio Hazama,0
23220,/m/03nv75k,Catherine Dale Owen,0
23221,/m/03nv86k,Deirdre O'Kane,0
23222,/m/06z43y,Mini Andén,0
23223,/m/06z45n,Mirai Moriyama,0
23224,/m/06z4l9,Audrey Marnay,0
23225,/m/06z63y,Vincent Sherman,0
23226,/m/06z7fkd,Àlex Brendemühl,0
23227,/m/06z8cv,Pauley Perrette,0
23228,/m/06z8zs,Callum Blue,0
23229,/m/06z9bs,Liu Yifei,0
23230,/m/06z9x3,Leonard Sachs,0
23231,/m/06z_b2,Alison Sealy-Smith,0
23232,/m/06z_pc,Jean Adair,0
23233,/m/06zb9r,Charles Lloyd-Pack,0
23234,/m/06zbbg,Martin Henderson,0
23235,/m/06zcrwk,Zohar Strauss,0
23236,/m/06zctc1,John Regala,0
23237,/m/06zctcd,Maria Isabel Lopez,0
23238,/m/06zcv86,Takeo Nakahara,0
23239,/m/06zcyh6,Kenji Takaki,0
23240,/m/06zcytf,Lizan Mitchell,0
23241,/m/06zd9kx,Nopachai Jayanama,0
23242,/m/06zdbpb,Yann Trégouët,0
23243,/m/06zdt_,Lisa Riley,0
23244,/m/06zdy23,Harold Ritz,0
23245,/m/06zf2h_,Pauline Acquart,0
23246,/m/06zf83,John Gabriel,0
23247,/m/06zfjp0,Ayanat Ksenbai,0
23248,/m/06zg0_,Keir O'Donnell,0
23249,/m/06zg69,David Kaufman,0
23250,/m/06zgtf,Brandon Call,0
23251,/m/06zj29,Steve McFadden,0
23252,/m/06zj41,Jami Ferrell,0
23253,/m/06zj_ms,Lalu Alex,0
23254,/m/06zjlsx,Mylène Dinh-Robic,0
23255,/m/06zjlt7,Bobby Campo,0
23256,/m/06zjnfc,Mark Blankfield,0
23257,/m/06zjq8m,Geno Silva,0
23258,/m/06zjqvf,Mihiro Kaneko,0
23259,/m/06zjs73,Siddharth Koirala,0
23260,/m/06zjsst,Priya Anand,0
23261,/m/06zjwm4,Noboru Iguchi,0
23262,/m/06zjxmp,Memè Perlini,0
23263,/m/06zjzlm,George Bowers,0
23264,/m/06zk1sd,Álvaro Rudolphy,0
23265,/m/06zk4js,Demir Gökgöl,0
23266,/m/06zk4zj,Mark Cheng,0
23267,/m/06zk5gb,Shannon Chan-Kent,0
23268,/m/06zk673,Steffany Huckaby,0
23269,/m/06zk6rw,Massimo Ghini,0
23270,/m/06zk7m5,Anjori Alagh,0
23271,/m/06zk9qj,Zuzana Kajnarová,0
23272,/m/06zkd04,Gyula Gózon,0
23273,/m/06zkfb,Néstor Almendros,0
23274,/m/06zkydv,Braňo Polák,0
23275,/m/06zl064,Aykut Kayacık,0
23276,/m/06zl3fk,Carl Gerard,0
23277,/m/06zl9nz,Ron Zimmerman,0
23278,/m/06zlb1g,Addie Land,0
23279,/m/06zljgt,Suraj Venjaramoodu,0
23280,/m/06zljkk,John Cowley,0
23281,/m/06zlvpc,John Forbes-Robertson,0
23282,/m/06zm2kt,Luisa Ranieri,0
23283,/m/06zm748,János Görbe,0
23284,/m/06zm9j2,Justin Rosniak,0
23285,/m/06zmbyz,Hollie Andrew,0
23286,/m/06zmg7m,Manobala,0
23287,/m/06zmhjd,Monique Ganderton,0
23288,/m/06zmpsg,Ramsay Ames,0
23289,/m/06zmr8_,Özay Fecht,0
23290,/m/06zmrd2,David Leitch,0
23291,/m/06zmrxh,Philipp Karner,0
23292,/m/06zmx3x,Matthew Timmons,0
23293,/m/06zmyx8,Mark Duplass,0
23294,/m/06zmzl,Harold Lockwood,0
23295,/m/06zn24j,Éva Ruttkai,0
23296,/m/06zn34,Faizon Love,0
23297,/m/06zn4ly,Pamela Stanley,0
23298,/m/06zn52j,Konatsu,0
23299,/m/06zn68x,Billy Two Rivers,0
23300,/m/06zn8vl,Mozhan Marnò,0
23301,/m/06zn91,Monique Alexander,0
23302,/m/06zn_2l,Kiyomi Itō,0
23303,/m/06znc1t,Kimito Totani,0
23304,/m/03nryc6,Tyler Coppin,0
23305,/m/03ns33x,Mihola Terzic,0
23306,/m/03ns9y5,Henri Desfontaines,0
23307,/m/03nshrx,Sally Fraser,0
23308,/m/03nshxc,Susan Walden,0
23309,/m/03nsphq,Bob Bailey,0
23310,/m/03nsqd,John Bunny,0
23311,/m/03nsscq,Maria Yi,0
23312,/m/03nsw0s,Anastasia Griffith,0
23313,/m/03nsx5_,Louisa Horton,0
23314,/m/03nt18h,Marit Velle Kile,0
23315,/m/03nt1mv,Marek Vašut,0
23316,/m/03nt1r8,Bastiaan Ragas,0
23317,/m/03nt9v2,Yusuke Kamiji,0
23318,/m/06zncr7,Pavel Smeyan,0
23319,/m/06znfn1,Nikhil Dwivedi,0
23320,/m/06zng32,Kenneth Jezek,0
23321,/m/06znhxd,Prashanth Venkataramanujam,0
23322,/m/06znm_s,Shruti Marathe,0
23323,/m/06znml3,Vishal Malhotra,0
23324,/m/06znnky,Trond Espen Seim,0
23325,/m/06znpsn,Brendan Penny,0
23326,/m/06znrl8,Katie A. Keane,0
23327,/m/06znt2d,Martin Písařík,0
23328,/m/06znxl0,Amy Beth Hayes,0
23329,/m/06zp02,S. P. Balasubrahmanyam,0
23330,/m/06zp62_,Yasmine Belmadi,0
23331,/m/06zp8lh,Lizy,0
23332,/m/06zp9gq,Michelle Wai,0
23333,/m/06zpdp6,Venu Nagavally,0
23334,/m/06zpfkx,Raisa Etush,0
23335,/m/06zptdd,Jo Martin,0
23336,/m/06zpvq_,James Bentley,0
23337,/m/06zq00n,Damian London,0
23338,/m/06zqb8j,Ramesh Bhatkar,0
23339,/m/06zqcf,Brett Cullen,0
23340,/m/06zqd3,Andrew V. McLaglen,0
23341,/m/06zqgx_,Anjo Yllana,0
23342,/m/06zqkh8,Pia Degermark,0
23343,/m/06zqqv,Uttam Mohanty,0
23344,/m/06zqsqs,Tim Seyfi,0
23345,/m/06zqx_9,Julio Perillán,0
23346,/m/06zr1w9,Larry Kent,0
23347,/m/06zr4km,Georgy Taratorkin,0
23348,/m/06zr4rw,Michaela Badinková,0
23349,/m/06zr8kx,Sandra Nováková,0
23350,/m/06zr9nc,Alycia Delmore,0
23351,/m/06zr_7h,Knut Wigert,0
23352,/m/06zr_lg,Gleb Plaksin,0
23353,/m/06zr_yz,Gerald Ames,0
23354,/m/06zrl5f,Anubhav Anand,0
23355,/m/06zrn78,Valentine Nonyela,0
23356,/m/06zrnr3,Spencer Garrett,0
23357,/m/06zrp6x,Mariana Klaveno,0
23358,/m/06zrws4,Annabelle Huggins,0
23359,/m/06zrzfy,Anne Marivin,0
23360,/m/06zs0s1,Geoffrey Arend,0
23361,/m/06zs3g5,Matthew Chambers,0
23362,/m/06zs790,Mackintosh Muggleton,0
23363,/m/06zsk6s,Andrei Abrikosov,0
23364,/m/06zsn1h,Suzanne May,0
23365,/m/06zsqfw,Vibeke Løkkeberg,0
23366,/m/06zsrys,Maria Mironova,0
23367,/m/06zsvg5,Stepan Kayukov,0
23368,/m/06zsz8f,Yelda Reynaud,0
23369,/m/06zt8q9,J. Don Ferguson,0
23370,/m/03nr567,Carole Lynne,0
23371,/m/03nrdhr,Marjorie Yates,0
23372,/m/03nrk1l,Aiko Melendez,0
23373,/m/03nrkd7,Christopher Fox,0
23374,/m/03nrkh8,Gabrielle Colonna-Romano,0
23375,/m/03nrrvs,Brixton Karnes,0
23376,/m/03nrsby,Susi Ganeshan,0
23377,/m/03nrt08,Alison Bruce,0
23378,/m/03nrw94,Eileen Percy,0
23379,/m/03nrwdy,Duane Davis,0
23380,/m/03nrx7t,Frank Lackteen,0
23381,/m/06zt9z2,Zuzana Šulajová,0
23382,/m/06ztbh6,James Carew,0
23383,/m/06ztq_,Scott Patrick Green,0
23384,/m/06zts86,Clarissa Kaye,0
23385,/m/06zttt,Troy Garity,0
23386,/m/06ztxvp,Francisco Reyes Morandé,0
23387,/m/06zvsdz,Vincent Patar,0
23388,/m/06zw_s,Shankar Nag,0
23389,/m/06zwqw,Stéphane Freiss,0
23390,/m/06zxx7,Barbi Benton,0
23391,/m/06zynr,Phill Lewis,0
23392,/m/06zyp3,Diane Flacks,0
23393,/m/06zz5x,Makyla Smith,0
23394,/m/070096,Alex Pettyfer,0
23395,/m/0700sz,Patrick Roach,0
23396,/m/070282,Beverly Adams,0
23397,/m/0702_b,Goutam Ghose,0
23398,/m/0702c6,Taylor Fry,0
23399,/m/0702vm5,Sydney Walsh,0
23400,/m/0702vy1,Allison Barron,0
23401,/m/07036b,Stuart Devenie,0
23402,/m/03nqgy8,Yvonne Lombard,0
23403,/m/03nqj5h,Sanjeeda Sheikh,0
23404,/m/03nqppy,Jennifer Dorogi,0
23405,/m/03nqqxf,Paul Popplewell,0
23406,/m/03nqv22,Robert Ellis,0
23407,/m/03nqyj2,Lara Pulver,0
23408,/m/03nqzrd,Robert Lee,0
23409,/m/03nr0ym,Kelly Gould,0
23410,/m/03nr1h5,Arloa Reston,0
23411,/m/03nr1ky,S. Varalakshmi,0
23412,/m/03nr1ym,Garikapati Varalakshmi,0
23413,/m/03nr277,Robert Harte,0
23414,/m/03nr2kk,Preston Bailey,0
23415,/m/03nr4j6,Amácio Mazzaropi,0
23416,/m/03nr4s4,Sarath Babu,0
23417,/m/03nr55,Fernando Allende,0
23418,/m/0705s2,Perizaad Zorabian,0
23419,/m/07066b,Soha Ali Khan,0
23420,/m/0706ft,Janet Julian,0
23421,/m/0706zc,Robert Rusler,0
23422,/m/0707kk,Edmond Leung,0
23423,/m/070bm2,George Lam,0
23424,/m/070br7,Sally Potter,0
23425,/m/070byl,Alex Fong,0
23426,/m/070c9h,Henry Cavill-Viscuso,0
23427,/m/070dgz,Siluck Saysanasy,0
23428,/m/070f4m,Neil Fitzmaurice,0
23429,/m/070ftb,Margi Clarke,0
23430,/m/070g60,Prunella Gee,0
23431,/m/070j6d,Robert Romanus,0
23432,/m/070jh0,Sherie Rene Scott,0
23433,/m/070ppf,Thérèse Liotard,0
23434,/m/070pvs,Archie Campbell,0
23435,/m/03npr47,Amelia Campbell,0
23436,/m/03nprf_,Bridget Walters,0
23437,/m/03npsyx,Peter Law,0
23438,/m/03npw77,Adam Kaufman,0
23439,/m/03npx27,Kate Henshaw,0
23440,/m/03npzdh,Dori Sakurada,0
23441,/m/03nq4cn,Kim Ji-soo,0
23442,/m/03nq9sy,George McArthur,0
23443,/m/03nqb3y,Robin McLeavy,0
23444,/m/03nqcfj,Yōko Minamida,0
23445,/m/03nqch7,Hiroyuki Nagato,0
23446,/m/03nqgqd,Ryō Tamura,0
23447,/m/070sv0,"Eduardo Cansino, Sr.",0
23448,/m/070sxw,Leanna Creel,0
23449,/m/070sz_,Michelle Gomez,0
23450,/m/070vtd,Jay Johnston,0
23451,/m/070wmt,Chapman To,0
23452,/m/070x08,Gail O'Grady,0
23453,/m/070z01,Ray Lonnen,0
23454,/m/07129c,Chris Wiggins,0
23455,/m/07129q,Bunny Breckinridge,0
23456,/m/0712f5,Hiroki Narimiya,0
23457,/m/071358,Roland Topor,0
23458,/m/07176y,DJ Qualls,0
23459,/m/0717js,David Leland,0
23460,/m/07188z,Elizabeth Allen,0
23461,/m/0719hb,Christel Khalil,0
23462,/m/071_cr,Marie Eguro,0
23463,/m/071_ls,Masako Natsume,0
23464,/m/071_m09,Vladimir Turchinsky,0
23465,/m/071cqy,Jim Chim,0
23466,/m/03nnz5g,Norm Spencer,0
23467,/m/03np02t,Nicole LaPlaca,0
23468,/m/03np1jz,Marie Allan,0
23469,/m/03np42z,Leonid Parfyonov,0
23470,/m/03np4hd,Scott Elrod,0
23471,/m/03np4py,Frank Ellis,0
23472,/m/03np5_z,Rajiv Kanakala,0
23473,/m/03npgyx,Dennis Holahan,0
23474,/m/03nphp4,Raya Meddine,0
23475,/m/03npkhk,Paul Greene,0
23476,/m/03npng0,Tegan Moss,0
23477,/m/071dn9,Jean-Pierre Bouyxou,0
23478,/m/071g7x,Kyōko Hasegawa,0
23479,/m/071gt5,Lin Chi-ling,0
23480,/m/071h6d,Michael Hogan,0
23481,/m/071jg3,Phoebe Thomas,0
23482,/m/071jzh,Maxx Payne,0
23483,/m/071l6x,Mary Collinson,0
23484,/m/071ldm,Madeleine Collinson,0
23485,/m/071m2d,David Dorfman,0
23486,/m/071nl8,Ann Shoemaker,0
23487,/m/071nm_,Lois Collier,0
23488,/m/071nrl,Lois Moran,0
23489,/m/071q1g,Ethel Grandin,0
23490,/m/071qgx,Mia Aegerter,0
23491,/m/071qpb,Jodi Lyn O'Keefe,0
23492,/m/071r0v,Jan Francis,0
23493,/m/071r51,Bernard Hepton,0
23494,/m/071rfv,Marcos Mundstock,0
23495,/m/071ryx,Eyal Podell,0
23496,/m/03nlytt,Salli Saffioti,0
23497,/m/03nm9g0,William Bertram,0
23498,/m/03nmy9f,Michelle Madrigal,0
23499,/m/03nn4cd,Nina Vanna,0
23500,/m/03nn8rh,Gábor Harsányi,0
23501,/m/03nnb_y,Michael Edwards,0
23502,/m/03nndg3,Dorothy Hale,0
23503,/m/03nndt7,Cheryl Francis Harrington,0
23504,/m/03nngbx,Rudy Fernandez,0
23505,/m/03nnkdy,Morgan Lily,0
23506,/m/03nnll3,Luke Ford,0
23507,/m/03nnp4r,Jade Leung,0
23508,/m/03nnp8w,Sadao Abe,0
23509,/m/03nnwny,Robert Fitzpatrick,0
23510,/m/03nnxgl,Andrei Panin,0
23511,/m/071wjm,Michael Copon,0
23512,/m/071wmr,Jeffrey Parazzo,0
23513,/m/071x90,Catherine Cusack,0
23514,/m/071xqf,Alison Folland,0
23515,/m/071xxd,Karl Geary,0
23516,/m/071y1s,Hugh Mitchell,0
23517,/m/03n68w,Dan Gauthier,0
23518,/m/03n6c_,Mark Derwin,0
23519,/m/03n6m_,Lyn Collingwood,0
23520,/m/03n7dn,Holly Near,0
23521,/m/03n8dv,Sidney Fox,0
23522,/m/03nd87,Sonu Nigam,0
23523,/m/03ng17,Anita Garvin,0
23524,/m/03n08b,Seann William Scott,0
23525,/m/03n4jd,Jared Padalecki,0
23526,/m/03n4mk,Liza Weil,0
23527,/m/015lhm,Chuck Norris,0
23528,/m/015mrk,Lauryn Hill,0
23529,/m/015njf,Ken Russell,0
23530,/m/071zjy,George McMahon,0
23531,/m/071zrm,Ryōko Kuninaka,0
23532,/m/0724wf,Beth Winslet,0
23533,/m/03msw8,Erik Sullivan,0
23534,/m/03msxf,Judith Chapman,0
23535,/m/03mt30,Milo Ventimiglia,0
23536,/m/03mv7t,Chay Santini,0
23537,/m/03mvk8,John Clarke,0
23538,/m/03mvv9,Vendela Kirsebom,0
23539,/m/03mw5c,Roy Redgrave,0
23540,/m/03mwql,Stephanie Seymour,0
23541,/m/03mz9d,John Irving Bloom,0
23542,/m/03mzfd,Derek Luke,0
23543,/m/0728ly,Terence Donovan,0
23544,/m/0729vf,Sheri Moon Zombie,0
23545,/m/072_cj,Tony Caunter,0
23546,/m/072_p5,Tahmoh Penikett,0
23547,/m/072bb1,Jenna Fischer,0
23548,/m/072ck_,Clifton Young,0
23549,/m/072d_w,Lee Ryan,0
23550,/m/072f4z,John Tartaglia,0
23551,/m/072j_d,Ramesh Sippy,0
23552,/m/072k0h,Cody Burger,0
23553,/m/072kfk,Sydney Chaplin,0
23554,/m/072lhx,Lara Jill Miller,0
23555,/m/072mhn,Mike Birbiglia,0
23556,/m/072mvf,Connie Russell,0
23557,/m/072n2c,Steve Braun,0
23558,/m/072n7p,Jill Larson,0
23559,/m/072ncl,Alan Wheatley,0
23560,/m/072ns5,Cyril Luckham,0
23561,/m/072p19,Russell Hunter,0
23562,/m/03mhskf,Marco Dapper,0
23563,/m/03mhyb3,Bonnie Soper,0
23564,/m/03mhzf,Peter O'Brien,0
23565,/m/03mj4g6,Seth Morris,0
23566,/m/03mk3p,Austin St. John,0
23567,/m/03mkhc,Roselyn Sánchez,0
23568,/m/03mpnv,Patsy Byrne,0
23569,/m/03mstc,William Hanna,0
23570,/m/072p3c,Selma Diamond,0
23571,/m/072prm,Robert Clary,0
23572,/m/072pw7,Florence Halop,0
23573,/m/072q5g,Daniella Monet,0
23574,/m/072qss,Melyssa Ford,0
23575,/m/072sg9,David Bailey,0
23576,/m/072sx_,Kevin Brophy,0
23577,/m/072t08,Jay Bilas,0
23578,/m/072t88,Agam Darshi,0
23579,/m/072t_0,Michael B. Jordan,0
23580,/m/072ttn,Tanisha Lynn,0
23581,/m/072vdl,Justin Bruening,0
23582,/m/072vj,Sam Raimi,0
